date,machine_name,machine_age_days,days_since_malfunction,daily_operating_hours,malfunction_component,failed_in_next_7_days
2024-09-20,Mixer 13,942,15,13.22,Motor,0
2024-09-21,Mixer 13,943,16,18.04,Motor,0
2024-09-22,Mixer 13,944,17,12.95,Motor,0
2024-09-23,Mixer 13,945,18,18.01,Motor,0
2024-09-24,Mixer 13,946,19,19.87,Motor,0
2024-09-25,Mixer 13,947,20,16.25,Motor,0
2024-09-26,Mixer 13,948,21,22.9,Motor,0
2024-09-27,Mixer 13,949,22,19.92,Motor,0
2024-09-28,Mixer 13,950,23,19.59,Motor,0
2024-09-29,Mixer 13,951,24,18.55,Motor,0
2024-09-30,Mixer 13,952,25,20.61,Motor,0
2024-10-01,Mixer 13,953,26,23.27,Motor,0
2024-10-02,Mixer 13,954,27,18.81,Motor,0
2024-10-03,Mixer 13,955,28,16.46,Motor,0
2024-10-04,Mixer 13,956,29,24.0,Motor,0
2024-10-05,Mixer 13,957,30,18.7,Motor,0
2024-10-06,Mixer 13,958,31,17.48,Motor,0
2024-10-07,Mixer 13,959,32,20.39,Motor,0
2024-10-08,Mixer 13,960,33,10.97,Motor,0
2024-10-09,Mixer 13,961,34,12.98,Motor,0
2024-10-10,Mixer 13,962,35,10.16,Motor,0
2024-10-11,Mixer 13,963,36,10.83,Motor,0
2024-10-12,Mixer 13,964,37,14.18,Motor,0
2024-10-13,Mixer 13,965,38,16.26,Motor,0
2024-10-14,Mixer 13,966,39,16.08,Motor,0
2024-10-15,Mixer 13,967,40,17.59,Motor,0
2024-10-16,Mixer 13,968,41,19.35,Motor,0
2024-10-17,Mixer 13,969,42,16.4,Motor,0
2024-10-18,Mixer 13,970,43,19.5,Motor,0
2024-10-19,Mixer 13,971,44,23.22,Motor,0
2024-10-20,Mixer 13,972,45,24.0,Motor,0
2024-10-21,Mixer 13,973,46,24.0,Motor,0
2024-10-22,Mixer 13,974,47,24.0,Motor,0
2024-10-23,Mixer 13,975,48,17.68,Motor,0
2024-10-24,Mixer 13,976,49,11.3,Motor,0
2024-10-25,Mixer 13,977,50,17.33,Motor,0
2024-10-26,Mixer 13,978,51,13.84,Motor,0
2024-10-27,Mixer 13,979,52,17.73,Motor,0
2024-10-28,Mixer 13,980,53,12.92,Motor,0
2024-10-29,Mixer 13,981,54,18.46,Motor,0
2024-10-30,Mixer 13,982,55,14.9,Motor,0
2024-10-31,Mixer 13,983,56,14.86,Motor,0
2024-11-01,Mixer 13,984,57,22.66,Motor,0
2024-11-02,Mixer 13,985,58,18.58,Motor,0
2024-11-03,Mixer 13,986,59,17.97,Motor,0
2024-11-04,Mixer 13,987,60,21.45,Motor,0
2024-11-05,Mixer 13,988,61,19.41,Motor,0
2024-11-06,Mixer 13,989,62,21.36,Motor,0
2024-11-07,Mixer 13,990,63,17.4,Motor,0
2024-11-08,Mixer 13,991,64,21.08,Motor,0
2024-11-09,Mixer 13,992,65,11.56,Motor,0
2024-11-10,Mixer 13,993,66,17.33,Motor,0
2024-11-11,Mixer 13,994,67,19.09,Motor,0
2024-11-12,Mixer 13,995,68,16.24,Motor,0
2024-11-13,Mixer 13,996,69,17.48,Motor,0
2024-11-14,Mixer 13,997,70,21.62,Motor,0
2024-11-15,Mixer 13,998,71,21.76,Motor,0
2024-11-16,Mixer 13,999,72,19.07,Motor,0
2024-11-17,Mixer 13,1000,73,23.47,Motor,0
2024-11-18,Mixer 13,1001,74,13.69,Motor,0
2024-11-19,Mixer 13,1002,75,16.9,Motor,0
2024-11-20,Mixer 13,1003,76,17.04,Motor,0
2024-11-21,Mixer 13,1004,77,23.01,Motor,0
2024-11-22,Mixer 13,1005,78,19.93,Motor,0
2024-11-23,Mixer 13,1006,79,24.0,Motor,0
2024-11-24,Mixer 13,1007,80,11.74,Motor,0
2024-11-25,Mixer 13,1008,81,19.19,Motor,0
2024-11-26,Mixer 13,1009,82,18.05,Motor,0
2024-11-27,Mixer 13,1010,83,8.2,Motor,0
2024-11-28,Mixer 13,1011,84,12.0,Motor,0
2024-11-29,Mixer 13,1012,85,14.79,Motor,0
2024-11-30,Mixer 13,1013,86,13.72,Motor,1
2024-12-01,Mixer 13,1014,87,19.88,Motor,1
2024-12-02,Mixer 13,1015,88,22.79,Motor,1
2024-12-03,Mixer 13,1016,89,16.54,Motor,1
2024-12-04,Mixer 13,1017,90,13.57,Motor,1
2024-12-05,Mixer 13,1018,91,12.85,Motor,1
2024-12-06,Mixer 13,1019,92,24.0,Motor,1
2024-12-07,Mixer 13,1020,93,15.24,Motor,0
2024-12-08,Mixer 13,1021,0,17.86,Motor,0
2024-12-09,Mixer 13,1022,1,17.71,Motor,0
2024-12-10,Mixer 13,1023,2,18.65,Motor,0
2024-12-11,Mixer 13,1024,3,19.85,Motor,0
2024-12-12,Mixer 13,1025,4,17.43,Motor,0
2024-12-13,Mixer 13,1026,5,19.02,Motor,0
2024-12-14,Mixer 13,1027,6,16.49,Motor,0
2024-12-15,Mixer 13,1028,7,19.55,Motor,0
2024-12-16,Mixer 13,1029,8,14.61,Motor,0
2024-12-17,Mixer 13,1030,9,24.0,Motor,0
2024-12-18,Mixer 13,1031,10,22.76,Motor,1
2024-12-19,Mixer 13,1032,11,11.33,Motor,1
2024-12-20,Mixer 13,1033,12,18.52,Motor,1
2024-12-21,Mixer 13,1034,13,16.85,Motor,1
2024-12-22,Mixer 13,1035,14,22.49,Motor,1
2024-12-23,Mixer 13,1036,15,20.06,Motor,1
2024-12-24,Mixer 13,1037,16,19.15,Motor,1
2024-12-25,Mixer 13,1038,17,24.0,Motor,0
2024-12-26,Mixer 13,1039,0,18.08,Cooling System,0
2024-12-27,Mixer 13,1040,1,18.1,Cooling System,1
2024-12-28,Mixer 13,1041,2,15.77,Cooling System,1
2024-12-29,Mixer 13,1042,3,18.93,Cooling System,1
2024-12-30,Mixer 13,1043,4,16.54,Cooling System,1
2024-12-31,Mixer 13,1044,5,18.3,Cooling System,1
2025-01-01,Mixer 13,1045,6,12.76,Cooling System,1
2025-01-02,Mixer 13,1046,7,17.79,Cooling System,1
2025-01-03,Mixer 13,1047,8,24.0,Cooling System,0
2025-01-04,Mixer 13,1048,0,15.89,Sensor,0
2025-01-05,Mixer 13,1049,1,15.64,Sensor,0
2025-01-06,Mixer 13,1050,2,12.21,Sensor,0
2025-01-07,Mixer 13,1051,3,20.37,Sensor,0
2025-01-08,Mixer 13,1052,4,12.05,Sensor,0
2025-01-09,Mixer 13,1053,5,24.0,Sensor,0
2025-01-10,Mixer 13,1054,6,24.0,Sensor,0
2025-01-11,Mixer 13,1055,7,13.25,Sensor,0
2025-01-12,Mixer 13,1056,8,24.0,Sensor,0
2025-01-13,Mixer 13,1057,9,15.86,Sensor,0
2025-01-14,Mixer 13,1058,10,14.77,Sensor,0
2025-01-15,Mixer 13,1059,11,24.0,Sensor,0
2025-01-16,Mixer 13,1060,12,6.74,Sensor,0
2025-01-17,Mixer 13,1061,13,18.67,Sensor,0
2025-01-18,Mixer 13,1062,14,15.6,Sensor,0
2025-01-19,Mixer 13,1063,15,21.85,Sensor,0
2025-01-20,Mixer 13,1064,16,14.67,Sensor,0
2025-01-21,Mixer 13,1065,17,17.3,Sensor,0
2025-01-22,Mixer 13,1066,18,23.25,Sensor,0
2025-01-23,Mixer 13,1067,19,18.54,Sensor,0
2025-01-24,Mixer 13,1068,20,19.68,Sensor,0
2025-01-25,Mixer 13,1069,21,12.58,Sensor,1
2025-01-26,Mixer 13,1070,22,10.91,Sensor,1
2025-01-27,Mixer 13,1071,23,15.91,Sensor,1
2025-01-28,Mixer 13,1072,24,15.52,Sensor,1
2025-01-29,Mixer 13,1073,25,14.18,Sensor,1
2025-01-30,Mixer 13,1074,26,21.53,Sensor,1
2025-01-31,Mixer 13,1075,27,19.72,Sensor,1
2025-02-01,Mixer 13,1076,28,21.14,Sensor,0
2025-02-02,Mixer 13,1077,0,17.12,Hydraulic Pump,0
2025-02-03,Mixer 13,1078,1,17.49,Hydraulic Pump,0
2025-02-04,Mixer 13,1079,2,20.99,Hydraulic Pump,0
2025-02-05,Mixer 13,1080,3,19.5,Hydraulic Pump,0
2025-02-06,Mixer 13,1081,4,21.03,Hydraulic Pump,0
2025-02-07,Mixer 13,1082,5,14.29,Hydraulic Pump,0
2025-02-08,Mixer 13,1083,6,17.91,Hydraulic Pump,0
2025-02-09,Mixer 13,1084,7,17.78,Hydraulic Pump,0
2025-02-10,Mixer 13,1085,8,17.17,Hydraulic Pump,0
2025-02-11,Mixer 13,1086,9,16.44,Hydraulic Pump,0
2025-02-12,Mixer 13,1087,10,23.62,Hydraulic Pump,0
2025-02-13,Mixer 13,1088,11,16.03,Hydraulic Pump,0
2025-02-14,Mixer 13,1089,12,22.38,Hydraulic Pump,0
2025-02-15,Mixer 13,1090,13,24.0,Hydraulic Pump,0
2025-02-16,Mixer 13,1091,14,13.51,Hydraulic Pump,1
2025-02-17,Mixer 13,1092,15,12.23,Hydraulic Pump,1
2025-02-18,Mixer 13,1093,16,9.64,Hydraulic Pump,1
2025-02-19,Mixer 13,1094,17,22.32,Hydraulic Pump,1
2025-02-20,Mixer 13,1095,18,22.44,Hydraulic Pump,1
2025-02-21,Mixer 13,1096,19,13.72,Hydraulic Pump,1
2025-02-22,Mixer 13,1097,20,21.1,Hydraulic Pump,1
2025-02-23,Mixer 13,1098,21,14.76,Hydraulic Pump,1
2025-02-24,Mixer 13,1099,0,14.95,Conveyor Belt,0
2025-02-25,Mixer 13,1100,0,16.64,Blade,0
2025-02-26,Mixer 13,1101,1,16.71,Blade,1
2025-02-27,Mixer 13,1102,2,19.11,Blade,1
2025-02-28,Mixer 13,1103,3,23.16,Blade,1
2025-03-01,Mixer 13,1104,4,24.0,Blade,1
2025-03-02,Mixer 13,1105,5,13.82,Blade,1
2025-03-03,Mixer 13,1106,6,16.94,Blade,1
2025-03-04,Mixer 13,1107,7,18.42,Blade,1
2025-03-05,Mixer 13,1108,8,14.9,Blade,0
2025-03-06,Mixer 13,1109,0,18.56,Hydraulic Pump,0
2025-03-07,Mixer 13,1110,1,17.02,Hydraulic Pump,0
2025-03-08,Mixer 13,1111,2,19.86,Hydraulic Pump,0
2025-03-09,Mixer 13,1112,3,16.88,Hydraulic Pump,0
2025-03-10,Mixer 13,1113,4,10.95,Hydraulic Pump,0
2025-03-11,Mixer 13,1114,5,20.16,Hydraulic Pump,0
2025-03-12,Mixer 13,1115,6,20.34,Hydraulic Pump,0
2025-03-13,Mixer 13,1116,7,18.77,Hydraulic Pump,0
2025-03-14,Mixer 13,1117,8,17.31,Hydraulic Pump,0
2025-03-15,Mixer 13,1118,9,17.27,Hydraulic Pump,0
2025-03-16,Mixer 13,1119,10,13.73,Hydraulic Pump,0
2025-03-17,Mixer 13,1120,11,14.7,Hydraulic Pump,0
2025-03-18,Mixer 13,1121,12,18.89,Hydraulic Pump,0
2025-03-19,Mixer 13,1122,13,19.48,Hydraulic Pump,0
2025-03-20,Mixer 13,1123,14,16.4,Hydraulic Pump,0
2025-03-21,Mixer 13,1124,15,24.0,Hydraulic Pump,0
2025-03-22,Mixer 13,1125,16,18.61,Hydraulic Pump,0
2025-03-23,Mixer 13,1126,17,20.7,Hydraulic Pump,0
2025-03-24,Mixer 13,1127,18,15.97,Hydraulic Pump,0
2025-03-25,Mixer 13,1128,19,13.41,Hydraulic Pump,0
2025-03-26,Mixer 13,1129,20,15.56,Hydraulic Pump,0
2025-03-27,Mixer 13,1130,21,17.74,Hydraulic Pump,0
2025-03-28,Mixer 13,1131,22,18.6,Hydraulic Pump,0
2025-03-29,Mixer 13,1132,23,17.16,Hydraulic Pump,0
2025-03-30,Mixer 13,1133,24,18.69,Hydraulic Pump,0
2025-03-31,Mixer 13,1134,25,24.0,Hydraulic Pump,0
2025-04-01,Mixer 13,1135,26,12.8,Hydraulic Pump,0
2025-04-02,Mixer 13,1136,27,18.19,Hydraulic Pump,0
2025-04-03,Mixer 13,1137,28,20.53,Hydraulic Pump,0
2025-04-04,Mixer 13,1138,29,15.56,Hydraulic Pump,0
2025-04-05,Mixer 13,1139,30,22.17,Hydraulic Pump,0
2025-04-06,Mixer 13,1140,31,24.0,Hydraulic Pump,1
2025-04-07,Mixer 13,1141,32,18.84,Hydraulic Pump,1
2025-04-08,Mixer 13,1142,33,18.88,Hydraulic Pump,1
2025-04-09,Mixer 13,1143,34,17.53,Hydraulic Pump,1
2025-04-10,Mixer 13,1144,35,19.85,Hydraulic Pump,1
2025-04-11,Mixer 13,1145,36,23.61,Hydraulic Pump,1
2025-04-12,Mixer 13,1146,37,17.9,Hydraulic Pump,1
2025-04-13,Mixer 13,1147,38,12.5,Hydraulic Pump,0
2025-04-14,Mixer 13,1148,0,15.39,Motor,0
2025-04-15,Mixer 13,1149,1,18.73,Motor,0
2025-04-16,Mixer 13,1150,2,18.12,Motor,0
2025-04-17,Mixer 13,1151,3,14.95,Motor,0
2025-04-18,Mixer 13,1152,4,16.2,Motor,0
2025-04-19,Mixer 13,1153,5,20.31,Motor,0
2025-04-20,Mixer 13,1154,6,19.57,Motor,0
2025-04-21,Mixer 13,1155,7,21.1,Motor,0
2025-04-22,Mixer 13,1156,8,21.45,Motor,0
2025-04-23,Mixer 13,1157,9,21.86,Motor,0
2025-04-24,Mixer 13,1158,10,13.33,Motor,0
2025-04-25,Mixer 13,1159,11,19.77,Motor,0
2025-04-26,Mixer 13,1160,12,19.48,Motor,0
2025-04-27,Mixer 13,1161,13,12.15,Motor,0
2025-04-28,Mixer 13,1162,14,20.03,Motor,0
2025-04-29,Mixer 13,1163,15,23.52,Motor,0
2025-04-30,Mixer 13,1164,16,20.14,Motor,0
2025-05-01,Mixer 13,1165,17,12.48,Motor,0
2025-05-02,Mixer 13,1166,18,14.73,Motor,0
2025-05-03,Mixer 13,1167,19,19.17,Motor,0
2025-05-04,Mixer 13,1168,20,14.09,Motor,0
2025-05-05,Mixer 13,1169,21,20.48,Motor,0
2025-05-06,Mixer 13,1170,22,18.18,Motor,0
2025-05-07,Mixer 13,1171,23,21.75,Motor,0
2025-05-08,Mixer 13,1172,24,16.9,Motor,0
2025-05-09,Mixer 13,1173,25,19.27,Motor,0
2025-05-10,Mixer 13,1174,26,15.26,Motor,0
2025-05-11,Mixer 13,1175,27,24.0,Motor,0
2025-05-12,Mixer 13,1176,28,18.02,Motor,0
2025-05-13,Mixer 13,1177,29,13.14,Motor,0
2025-05-14,Mixer 13,1178,30,22.39,Motor,1
2025-05-15,Mixer 13,1179,31,16.75,Motor,1
2025-05-16,Mixer 13,1180,32,22.15,Motor,1
2025-05-17,Mixer 13,1181,33,16.83,Motor,1
2025-05-18,Mixer 13,1182,34,9.88,Motor,1
2025-05-19,Mixer 13,1183,35,14.04,Motor,1
2025-05-20,Mixer 13,1184,36,17.94,Motor,1
2025-05-21,Mixer 13,1185,37,12.91,Motor,0
2025-05-22,Mixer 13,1186,0,16.66,Conveyor Belt,0
2025-05-23,Mixer 13,1187,1,19.93,Conveyor Belt,0
2025-05-24,Mixer 13,1188,2,19.65,Conveyor Belt,0
2025-05-25,Mixer 13,1189,3,18.57,Conveyor Belt,0
2025-05-26,Mixer 13,1190,4,24.0,Conveyor Belt,0
2025-05-27,Mixer 13,1191,5,10.81,Conveyor Belt,0
2025-05-28,Mixer 13,1192,6,19.67,Conveyor Belt,0
2025-05-29,Mixer 13,1193,7,10.4,Conveyor Belt,0
2025-05-30,Mixer 13,1194,8,17.0,Conveyor Belt,0
2025-05-31,Mixer 13,1195,9,19.03,Conveyor Belt,0
2025-06-01,Mixer 13,1196,10,19.18,Conveyor Belt,0
2025-06-02,Mixer 13,1197,11,15.99,Conveyor Belt,0
2025-06-03,Mixer 13,1198,12,19.97,Conveyor Belt,0
2025-06-04,Mixer 13,1199,13,22.08,Conveyor Belt,0
2025-06-05,Mixer 13,1200,14,16.59,Conveyor Belt,0
2025-06-06,Mixer 13,1201,15,18.64,Conveyor Belt,0
2025-06-07,Mixer 13,1202,16,19.66,Conveyor Belt,0
2025-06-08,Mixer 13,1203,17,12.8,Conveyor Belt,0
2025-06-09,Mixer 13,1204,18,19.94,Conveyor Belt,0
2025-06-10,Mixer 13,1205,19,21.51,Conveyor Belt,0
2025-06-11,Mixer 13,1206,20,22.73,Conveyor Belt,0
2025-06-12,Mixer 13,1207,21,19.92,Conveyor Belt,0
2025-06-13,Mixer 13,1208,22,20.7,Conveyor Belt,0
2025-06-14,Mixer 13,1209,23,17.57,Conveyor Belt,0
2025-06-15,Mixer 13,1210,24,20.56,Conveyor Belt,0
2025-06-16,Mixer 13,1211,25,22.41,Conveyor Belt,0
2025-06-17,Mixer 13,1212,26,19.71,Conveyor Belt,0
2025-06-18,Mixer 13,1213,27,18.07,Conveyor Belt,0
2025-06-19,Mixer 13,1214,28,21.83,Conveyor Belt,0
2025-06-20,Mixer 13,1215,29,6.85,Conveyor Belt,0
2025-06-21,Mixer 13,1216,30,21.85,Conveyor Belt,0
2025-06-22,Mixer 13,1217,31,15.15,Conveyor Belt,0
2025-06-23,Mixer 13,1218,32,11.76,Conveyor Belt,0
2025-06-24,Mixer 13,1219,33,17.08,Conveyor Belt,0
2025-06-25,Mixer 13,1220,34,17.42,Conveyor Belt,0
2025-06-26,Mixer 13,1221,35,13.76,Conveyor Belt,0
2025-06-27,Mixer 13,1222,36,17.34,Conveyor Belt,0
2025-06-28,Mixer 13,1223,37,14.66,Conveyor Belt,0
2025-06-29,Mixer 13,1224,38,18.67,Conveyor Belt,0
2025-06-30,Mixer 13,1225,39,10.87,Conveyor Belt,0
2025-07-01,Mixer 13,1226,40,19.49,Conveyor Belt,0
2025-07-02,Mixer 13,1227,41,15.22,Conveyor Belt,0
2025-07-03,Mixer 13,1228,42,19.81,Conveyor Belt,0
2025-07-04,Mixer 13,1229,43,14.22,Conveyor Belt,0
2025-07-05,Mixer 13,1230,44,22.92,Conveyor Belt,0
2025-07-06,Mixer 13,1231,45,21.83,Conveyor Belt,0
2025-07-07,Mixer 13,1232,46,11.08,Conveyor Belt,0
2025-07-08,Mixer 13,1233,47,20.13,Conveyor Belt,0
2025-07-09,Mixer 13,1234,48,19.1,Conveyor Belt,0
2025-07-10,Mixer 13,1235,49,18.7,Conveyor Belt,0
2025-07-11,Mixer 13,1236,50,14.08,Conveyor Belt,0
2025-07-12,Mixer 13,1237,51,13.77,Conveyor Belt,0
2025-07-13,Mixer 13,1238,52,14.48,Conveyor Belt,0
2025-07-14,Mixer 13,1239,53,11.71,Conveyor Belt,0
2025-07-15,Mixer 13,1240,54,15.44,Conveyor Belt,0
2025-07-16,Mixer 13,1241,55,23.08,Conveyor Belt,0
2025-07-17,Mixer 13,1242,56,18.71,Conveyor Belt,0
2025-07-18,Mixer 13,1243,57,14.96,Conveyor Belt,0
2025-07-19,Mixer 13,1244,58,17.43,Conveyor Belt,0
2025-07-20,Mixer 13,1245,59,19.59,Conveyor Belt,0
2025-07-21,Mixer 13,1246,60,17.13,Conveyor Belt,0
2025-07-22,Mixer 13,1247,61,16.58,Conveyor Belt,0
2025-07-23,Mixer 13,1248,62,11.84,Conveyor Belt,0
2025-07-24,Mixer 13,1249,63,16.63,Conveyor Belt,0
2025-07-25,Mixer 13,1250,64,17.71,Conveyor Belt,0
2025-07-26,Mixer 13,1251,65,16.57,Conveyor Belt,0
2025-07-27,Mixer 13,1252,66,17.19,Conveyor Belt,0
2025-07-28,Mixer 13,1253,67,16.58,Conveyor Belt,0
2025-07-29,Mixer 13,1254,68,15.62,Conveyor Belt,0
2025-07-30,Mixer 13,1255,69,10.58,Conveyor Belt,0
2025-07-31,Mixer 13,1256,70,10.88,Conveyor Belt,0
2025-08-01,Mixer 13,1257,71,17.64,Conveyor Belt,0
2025-08-02,Mixer 13,1258,72,24.0,Conveyor Belt,0
2025-08-03,Mixer 13,1259,73,17.84,Conveyor Belt,0
2025-08-04,Mixer 13,1260,74,18.17,Conveyor Belt,0
2025-08-05,Mixer 13,1261,75,12.78,Conveyor Belt,0
2025-08-06,Mixer 13,1262,76,20.75,Conveyor Belt,1
2025-08-07,Mixer 13,1263,77,17.82,Conveyor Belt,1
2025-08-08,Mixer 13,1264,78,24.0,Conveyor Belt,1
2025-08-09,Mixer 13,1265,79,18.4,Conveyor Belt,1
2025-08-10,Mixer 13,1266,80,24.0,Conveyor Belt,1
2025-08-11,Mixer 13,1267,81,24.0,Conveyor Belt,1
2025-08-12,Mixer 13,1268,82,18.11,Conveyor Belt,1
2025-08-13,Mixer 13,1269,83,16.2,Conveyor Belt,0
2025-08-14,Mixer 13,1270,0,24.0,Blade,0
2025-08-15,Mixer 13,1271,1,18.75,Blade,0
2025-08-16,Mixer 13,1272,2,19.85,Blade,0
2025-08-17,Mixer 13,1273,3,13.86,Blade,0
2025-08-18,Mixer 13,1274,4,18.75,Blade,0
2025-08-19,Mixer 13,1275,5,18.76,Blade,0
2025-08-20,Mixer 13,1276,6,20.07,Blade,0
2025-08-21,Mixer 13,1277,7,22.46,Blade,0
2025-08-22,Mixer 13,1278,8,14.12,Blade,0
2025-08-23,Mixer 13,1279,9,19.8,Blade,0
2025-08-24,Mixer 13,1280,10,22.92,Blade,0
2025-08-25,Mixer 13,1281,11,14.92,Blade,0
2025-08-26,Mixer 13,1282,12,20.58,Blade,0
2025-08-27,Mixer 13,1283,13,13.64,Blade,0
2025-08-28,Mixer 13,1284,14,18.68,Blade,0
2025-08-29,Mixer 13,1285,15,24.0,Blade,0
2025-08-30,Mixer 13,1286,16,24.0,Blade,0
2025-08-31,Mixer 13,1287,17,17.26,Blade,0
2025-09-01,Mixer 13,1288,18,20.3,Blade,0
2025-09-02,Mixer 13,1289,19,16.86,Blade,0
2025-09-03,Mixer 13,1290,20,15.66,Blade,0
2025-09-04,Mixer 13,1291,21,12.82,Blade,0
2025-09-05,Mixer 13,1292,22,24.0,Blade,0
2025-09-06,Mixer 13,1293,23,15.65,Blade,0
2025-09-07,Mixer 13,1294,24,17.42,Blade,0
2025-09-08,Mixer 13,1295,25,19.67,Blade,0
2025-09-09,Mixer 13,1296,26,16.75,Blade,0
2025-09-10,Mixer 13,1297,27,20.42,Blade,0
2025-09-11,Mixer 13,1298,28,24.0,Blade,0
2025-09-12,Mixer 13,1299,29,13.6,Blade,0
2025-09-13,Mixer 13,1300,30,19.29,Blade,0
2025-09-14,Mixer 13,1301,31,20.58,Blade,0
2025-09-15,Mixer 13,1302,32,16.95,Blade,0
2025-09-16,Mixer 13,1303,33,18.0,Blade,0
2025-09-17,Mixer 13,1304,34,17.13,Blade,0
2025-09-18,Mixer 13,1305,35,19.06,Blade,0
2025-09-19,Mixer 13,1306,36,17.74,Blade,0
2025-09-20,Mixer 13,1307,37,20.17,Blade,0
2025-09-21,Mixer 13,1308,38,15.89,Blade,0
2025-09-22,Mixer 13,1309,39,19.0,Blade,0
2025-09-23,Mixer 13,1310,40,14.77,Blade,0
2025-09-24,Mixer 13,1311,41,22.1,Blade,0
2025-09-25,Mixer 13,1312,42,24.0,Blade,0
2025-09-26,Mixer 13,1313,43,15.69,Blade,0
2025-09-27,Mixer 13,1314,44,24.0,Blade,0
2025-09-28,Mixer 13,1315,45,24.0,Blade,0
2025-09-29,Mixer 13,1316,46,19.21,Blade,0
2025-09-30,Mixer 13,1317,47,15.52,Blade,0
2025-10-01,Mixer 13,1318,48,20.84,Blade,0
2025-10-02,Mixer 13,1319,49,22.79,Blade,0
2025-10-03,Mixer 13,1320,50,21.59,Blade,0
2025-10-04,Mixer 13,1321,51,22.12,Blade,0
2025-10-05,Mixer 13,1322,52,21.67,Blade,0
2025-10-06,Mixer 13,1323,53,16.35,Blade,0
2025-10-07,Mixer 13,1324,54,20.87,Blade,0
2025-10-08,Mixer 13,1325,55,22.31,Blade,0
2025-10-09,Mixer 13,1326,56,17.19,Blade,0
2025-10-10,Mixer 13,1327,57,16.17,Blade,0
2025-10-11,Mixer 13,1328,58,12.46,Blade,0
2025-10-12,Mixer 13,1329,59,15.03,Blade,0
2025-10-13,Mixer 13,1330,60,18.85,Blade,0
2025-10-14,Mixer 13,1331,61,21.57,Blade,0
2025-10-15,Mixer 13,1332,62,21.47,Blade,0
2025-10-16,Mixer 13,1333,63,13.93,Blade,0
2025-10-17,Mixer 13,1334,64,14.56,Blade,0
2025-10-18,Mixer 13,1335,65,24.0,Blade,0
2025-10-19,Mixer 13,1336,66,16.35,Blade,0
2025-10-20,Mixer 13,1337,67,21.36,Blade,0
2025-10-21,Mixer 13,1338,68,21.19,Blade,0
2025-10-22,Mixer 13,1339,69,9.48,Blade,0
2025-10-23,Mixer 13,1340,70,12.46,Blade,0
2025-10-24,Mixer 13,1341,71,19.81,Blade,0
2025-10-25,Mixer 13,1342,72,19.35,Blade,0
2025-10-26,Mixer 13,1343,73,20.91,Blade,0
2025-10-27,Mixer 13,1344,74,14.25,Blade,0
2025-10-28,Mixer 13,1345,75,14.64,Blade,0
2025-10-29,Mixer 13,1346,76,15.89,Blade,0
2025-10-30,Mixer 13,1347,77,12.45,Blade,0
2025-10-31,Mixer 13,1348,78,17.31,Blade,0
2025-11-01,Mixer 13,1349,79,13.07,Blade,0
2025-11-02,Mixer 13,1350,80,14.87,Blade,0
2025-11-03,Mixer 13,1351,81,20.04,Blade,0
2025-11-04,Mixer 13,1352,82,18.13,Blade,0
2025-11-05,Mixer 13,1353,83,18.43,Blade,0
2025-11-06,Mixer 13,1354,84,16.22,Blade,0
2025-11-07,Mixer 13,1355,85,22.45,Blade,0
2025-11-08,Mixer 13,1356,86,16.55,Blade,0
2025-11-09,Mixer 13,1357,87,24.0,Blade,0
2025-11-10,Mixer 13,1358,88,13.91,Blade,0
2025-11-11,Mixer 13,1359,89,13.13,Blade,0
2025-11-12,Mixer 13,1360,90,17.02,Blade,0
2025-11-13,Mixer 13,1361,91,18.79,Blade,0
2025-11-14,Mixer 13,1362,92,13.52,Blade,0
2025-11-15,Mixer 13,1363,93,14.8,Blade,0
2025-11-16,Mixer 13,1364,94,19.3,Blade,0
2025-11-17,Mixer 13,1365,95,19.24,Blade,0
2025-11-18,Mixer 13,1366,96,17.43,Blade,1
2025-11-19,Mixer 13,1367,97,18.45,Blade,1
2025-11-20,Mixer 13,1368,98,14.89,Blade,1
2025-11-21,Mixer 13,1369,99,13.08,Blade,1
2025-11-22,Mixer 13,1370,100,17.84,Blade,1
2025-11-23,Mixer 13,1371,101,15.93,Blade,1
2025-11-24,Mixer 13,1372,102,24.0,Blade,1
2025-11-25,Mixer 13,1373,103,17.7,Blade,1
2025-11-26,Mixer 13,1374,0,11.15,Motor,1
2025-11-27,Mixer 13,1375,1,12.89,Motor,1
2025-11-28,Mixer 13,1376,2,15.29,Motor,1
2025-11-29,Mixer 13,1377,3,13.98,Motor,1
2025-11-30,Mixer 13,1378,4,20.05,Motor,0
2025-12-01,Mixer 13,1379,0,21.85,Pneumatic Valve,0
2025-12-02,Mixer 13,1380,1,15.12,Pneumatic Valve,0
2025-12-03,Mixer 13,1381,2,13.31,Pneumatic Valve,0
2025-12-04,Mixer 13,1382,3,21.13,Pneumatic Valve,0
2025-12-05,Mixer 13,1383,4,16.28,Pneumatic Valve,0
2025-12-06,Mixer 13,1384,5,24.0,Pneumatic Valve,0
2025-12-07,Mixer 13,1385,6,15.12,Pneumatic Valve,0
2025-12-08,Mixer 13,1386,7,18.78,Pneumatic Valve,0
2025-12-09,Mixer 13,1387,8,11.37,Pneumatic Valve,0
2025-12-10,Mixer 13,1388,9,15.94,Pneumatic Valve,0
2025-12-11,Mixer 13,1389,10,21.96,Pneumatic Valve,0
2025-12-12,Mixer 13,1390,11,20.96,Pneumatic Valve,0
2025-12-13,Mixer 13,1391,12,18.82,Pneumatic Valve,0
2025-12-14,Mixer 13,1392,13,21.17,Pneumatic Valve,0
